appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
747340,Unforgiving - A Northern Hymn,Angry Demon Studio,Angry Demon Studio,,1178,236,0,"50,000 .. 100,000",15425,0,30054,0,1499,1499,0,0
1073910,Before We Leave,Balancing Monkey Games,Team17,,1175,311,0,"50,000 .. 100,000",223,0,389,0,1999,1999,0,28
350020,The Gate,Spicy Horse Games,Spicy Horse Games,,142,93,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1630,Disciples II: Rise of the Elves ,Strategy First,Strategy First,,1019,156,0,"50,000 .. 100,000",0,0,0,0,599,599,0,44
1052990,A Monster's Expedition,Draknek &amp; Friends,Draknek,,1039,48,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,3
1714280,Queen of Zarkov,Benedikt Glemnitz,Benedikt Glemnitz,,1,3,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
1389420,Luise and Secret Basement Rooms,"Gotcha Gotcha Games, KADOKAWA",Gotcha Gotcha Games,,2,1,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
733480,Flora,The Game Bakery,The Game Bakery,,150,54,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
336150,Virtual Pool 4,Celeris,Celeris,,544,108,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,68
896960,DreamWorks Dragons: Dawn of New Riders,Climax Studios Ltd.,Outright Games Ltd.,,124,21,0,"50,000 .. 100,000",0,0,0,0,2999,2999,0,2
1582510,Mercenaries Blaze,"ESQUADRA,inc., RideonJapan",Flyhigh Works,,391,115,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,4
2179850,Cobalt Core,Rocket Rat Games,Brace Yourself Games,,1733,60,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,192
1261180,Rebirth Online,Caret Games,Caret Games,,129,183,0,"50,000 .. 100,000",75,0,108,0,0,0,0,12
1160490,Master Of Pottery,AZGames,AZGames,,2625,59,0,"50,000 .. 100,000",360,0,513,0,599,599,0,12
1527890,Dysterra,Reality MagiQ,Kakao Games,,354,225,0,"50,000 .. 100,000",52,0,52,0,1999,1999,0,8
277870,Diehard Dungeon,Tricktale,Tricktale,,360,124,0,"50,000 .. 100,000",834,0,834,0,199,199,0,0
370710,Last Heroes,Warfare Studios,Aldorlea Games,,77,35,0,"50,000 .. 100,000",152,0,152,0,699,699,0,0
388320,1979 Revolution: Black Friday,"iNK Stories, N-Fusion Interactive",iNK Stories,,816,245,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
1369800,Spaceslingers,RefresherTowel,RefresherTowel,,4,0,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
252430,Dusty Revenge:Co-Op Edition,PD Design Studio,PD Design Studio,,87,134,0,"50,000 .. 100,000",123,0,123,0,399,1999,80,0
442210,Switchcars,Altfuture,Altfuture,,406,41,0,"50,000 .. 100,000",0,0,0,0,899,899,0,1
1713550,Star Witch,Frozen Dungeon,Frozen Dungeon,,0,1,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
845880,Touhou: Scarlet Curiosity,Ankake Spa,"XSEED Games, Marvelous USA, Inc.",,1000,74,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,1
1000410,WRATH: Aeon of Ruin,KillPixel,"3D Realms, Fulqrum Publishing",,1306,524,0,"50,000 .. 100,000",45,0,57,0,2499,2499,0,2
319730,GRANADO ESPADA,"HANBITSOFT, INC., IMC GAMES CO.,LTD.",REDBANA CORPORATION,,118,122,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1520290,Crumbling City,"Sieben De Beule (Prozilla), David De Beule",Daisy Games,,5,1,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
612300,Sudden Strike Gold,Fireglow,Kalypso Media Digital,,344,47,0,"50,000 .. 100,000",403,0,403,0,599,599,0,46
451650,Whirligig VR Media Player,phileday,Whirligig,,384,97,0,"50,000 .. 100,000",0,0,0,0,399,399,0,7
457320,HoloBall,TreeFortress Games,TreeFortress Games,,412,50,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
1179210,Kill It With Fire,Casey Donnellan Games LLC,tinyBuild,,3811,235,0,"50,000 .. 100,000",99,0,62,0,1499,1499,0,23
248330,Dino Run DX,Pixeljam,Pixeljam,,1281,87,0,"50,000 .. 100,000",189,0,218,0,599,599,0,3
1517340,From The Darkness,N4bA,N4bA,,2327,263,0,"50,000 .. 100,000",84,0,84,0,699,699,0,8
780670,Fantasy of Expedition,LW.C,"LW.C, FawnGame",,542,127,0,"50,000 .. 100,000",0,0,0,0,999,999,0,2
2207490,Factory Town Idle,Erik Asmussen,Erik Asmussen,,615,62,0,"50,000 .. 100,000",0,0,0,0,499,499,0,530
1289830,迅风的米斯特汀 Windy Mystletainn,索尼克,冷笑黑妖,,21,1,0,"50,000 .. 100,000",0,0,0,0,99,99,0,1
324140,Kalimba,Press Play,Xbox Game Studios,,430,30,0,"50,000 .. 100,000",358,0,358,0,249,999,75,2
673260,Starblast,Neuronality,Neuronality,,711,152,0,"50,000 .. 100,000",0,0,0,0,999,999,0,18
1543460,The Sin,Baba Nura,"Baba Nura, Feodosiy",,143,20,0,"50,000 .. 100,000",0,0,0,0,499,499,0,1
207430,"Hack, Slash, Loot",David Williamson,David Williamson,,382,359,0,"50,000 .. 100,000",114,0,114,0,599,599,0,0
277110,Return to Mysterious Island,Kheops Studio,Microids,,309,68,0,"50,000 .. 100,000",0,0,0,0,799,799,0,0
1268960,pureya,Majorariatto,Majorariatto,,2077,46,0,"50,000 .. 100,000",764,0,764,0,299,599,50,3
1757240,Ghost Case,黒子ラボ,黒子ラボ,,10,6,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1390190,APICO,"ellraiser, TNgineers",Whitethorn Games,,1093,81,0,"50,000 .. 100,000",98,98,98,98,1999,1999,0,28
4520,Full Spectrum Warrior,Pandemic Studios,THQ Nordic,,186,80,0,"50,000 .. 100,000",1,1,1,1,999,999,0,1
4880,Cossacks: European Wars,GSC Game World,GSC World Publishing,,374,136,0,"50,000 .. 100,000",0,0,0,0,499,499,0,41
469650,Disney Movies VR,Walt Disney Studios,Disney,,114,96,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1265820,Fights in Tight Spaces,Ground Shatter,Mode 7,,2377,172,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,104
1469160,Wartune Reborn,7Road,7Road,,148,72,0,"50,000 .. 100,000",0,0,0,0,0,0,0,52
406870,Eventide: Slavic Fable,The House of Fables,Artifex Mundi,,729,51,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,4
1410370,非常魔王(Beelzebub),王韋,RMAsia,,72,7,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
249360,Zafehouse: Diaries,Screwfly Studios,Screwfly Studios,,300,142,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
2571140,Escape Z,Matt Games,Matt Games,,4,0,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
473670,The Dolls: Reborn,HUSH Interactive,Forever Entertainment S. A.,,130,154,0,"50,000 .. 100,000",177,0,180,0,499,499,0,0
1733890,"Warhammer 40,000: Battle Sister",Soul Assembly Ltd,Soul Assembly Ltd,,298,139,0,"50,000 .. 100,000",93,0,93,0,1999,1999,0,1
514490,Ultimate Word Search 2: Letter Boxed,EnsenaSoft,EnsenaSoft,,34,56,0,"50,000 .. 100,000",128,0,128,0,99,99,0,1
1424010,Slaves of Magic prelude,Amethyst Dreamers,Amethyst Dreamers,,5,2,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
703280,Zeal,Skymarch Entertainment,Skymarch Entertainment,,309,126,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
37600,Windosill,Vectorpark,Vectorpark,,1003,95,0,"50,000 .. 100,000",0,0,0,0,299,299,0,1
1366290,Kill It With Fire: HEATWAVE,Casey Donnellan Games LLC,tinyBuild,,1920,169,0,"50,000 .. 100,000",25,0,29,0,0,0,0,6
375520,Taimumari: Definitive Edition,TERNOX,TERNOX,,225,60,0,"50,000 .. 100,000",265,0,307,0,799,799,0,0
509570,In Celebration of Violence,Julian Edison,Julian Edison,,420,55,0,"50,000 .. 100,000",0,0,0,0,799,799,0,1
733990,I Can't Believe It's Not Gambling,Mutant Entertainment Studios,Mutant Entertainment Studios,,1435,128,0,"50,000 .. 100,000",53,0,56,0,99,99,0,4
1665190,Monster Prom 3: Monster Roadtrip,Beautiful Glitch,Beautiful Glitch,,2568,34,0,"50,000 .. 100,000",0,0,0,0,1199,1199,0,24
571870,Little Jack's Adventures,Mihai Morosanu,Mihai Morosanu,,55,29,0,"50,000 .. 100,000",179,0,230,0,99,99,0,31
366240,GAROU: MARK OF THE WOLVES,"SNK CORPORATION, Code Mystics",SNK CORPORATION,,795,43,0,"50,000 .. 100,000",0,0,0,0,999,999,0,7
348710,Saint Seiya: Soldiers' Soul,DIMPS,BANDAI NAMCO Entertainment,,2793,209,0,"50,000 .. 100,000",1446,0,2080,0,0,0,0,2
200980,Geneforge 2,Spiderweb Software,Spiderweb Software,,67,8,0,"50,000 .. 100,000",897,0,897,0,1999,1999,0,1
1304550,Progressbar95,Igor Uduslivii,Spooky House Studios UG haftungsbeschraenkt,,2031,86,0,"50,000 .. 100,000",580,0,580,0,499,499,0,10
1390370,Winds Rhapsody,Ocean's Dream,KOMODO,,51,7,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
388050,Snik,Cleverweek,Cleverweek,,64,50,0,"50,000 .. 100,000",285,0,336,0,299,299,0,0
1516580,Unknown Woods,Spirit Games,Spirit Games,,4,2,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1879380,Paper Bride 2 Zangling Village,HeartBeat Plus,HeartBeat Plus,,826,75,0,"50,000 .. 100,000",0,0,0,0,999,999,0,12
1454520,MONOLISK,Trickster Arts,Trickster Arts,,342,92,0,"50,000 .. 100,000",0,0,0,0,0,0,0,2
862480,The Spiral Scouts,Cantaloupe Kids,Cantaloupe Kids,,457,105,0,"50,000 .. 100,000",0,0,0,0,999,999,0,3
457480,Domino Sky,Russpuppy,Russpuppy,,282,66,0,"50,000 .. 100,000",124,0,124,0,399,399,0,0
338120,Marble Duel: Sphere-Matching Tactical Fantasy,HeroLabs,HeroLabs,,201,120,0,"50,000 .. 100,000",695,0,1250,0,1499,1499,0,5
483420,Adam Wolfe,Mad Head Games,Mad Head Games,,969,85,0,"50,000 .. 100,000",362,0,385,0,599,599,0,2
351160,Poop Clicker,Serge Kornew,Serge Kornew,,441,128,0,"50,000 .. 100,000",0,0,0,0,99,99,0,10
444720,Inexistence,Jonathan BRASSAUD,Jonathan BRASSAUD,,239,126,0,"50,000 .. 100,000",255,0,320,0,299,299,0,0
827860,Destined,Destined Team,Destined Team,,227,122,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
875740,Scorch,Ellie's Lunchbox,Ellie's Lunchbox,,258,56,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
504770,Slavistan,Free Candy Games,Conglomerate 5,,642,75,0,"50,000 .. 100,000",123,0,125,0,299,299,0,0
1288330,XpCade,Gino Di Pierro,Gino Di Pierro,,4,0,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
274350,Dropsy,"Tendershoot, A Jolly Corpse",Devolver Digital,,1758,124,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
442000,Alone K.W.,TeamWaterFly,TeamWaterFly,,22,42,0,"50,000 .. 100,000",294,0,351,0,99,99,0,0
512080,Fancy Skiing VR,哈视奇科技,哈视奇科技,,172,67,0,"50,000 .. 100,000",0,0,0,0,999,999,0,18
1437030,Silent Mansion : Part2,MINO ENTERTAINMENT INC,MINO ENTERTAINMENT INC,,23,8,0,"50,000 .. 100,000",0,0,0,0,699,699,0,0
434020,Last Hope - Tower Defense,JE Software,JE Software,,367,71,0,"50,000 .. 100,000",0,0,0,0,499,499,0,4
203560,Containment: The Zombie Puzzler,Bootsnake Games,Bootsnake Games,,222,58,0,"50,000 .. 100,000",332,0,332,0,499,499,0,0
1868000,Resist the succubus—The end of the female Knight,BoRoBoRoGame,OTAKU Plan,,859,258,0,"50,000 .. 100,000",0,0,0,0,1699,1699,0,6
1690,Space Empires V,Malfador Machinations,Strategy First,,301,121,0,"50,000 .. 100,000",0,0,0,0,299,1499,80,8
451780,Trillion: God of Destruction,"IDEA FACTORY, COMPILE HEART, PREAPP PARTNERS",Idea Factory International,,308,148,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
2441530,FINAL GOAL,Gushi Games,Gushi Games,,0,1,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1339410,雾之本境S Conspiracy Field: Fog Shadow,SP-time,SP-time,,278,132,0,"50,000 .. 100,000",0,0,0,0,399,399,0,0
906390,Return.,,PsychoFlux Entertainment,,867,89,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
229520,Dungeon Hearts,Cube Roots,Devolver Digital,,328,194,0,"50,000 .. 100,000",248,0,432,0,299,299,0,0
1587130,Blood West,Hyperstrange,Hyperstrange,,2653,259,0,"50,000 .. 100,000",111,0,148,0,2499,2499,0,92
717950,Rainbow Snake,RandomSpin,RandomSpin,,133,48,0,"50,000 .. 100,000",0,0,0,0,49,99,51,0
376680,Splendor,Days of Wonder,"Twin Sails Interactive, Days of Wonder",,909,203,0,"50,000 .. 100,000",169,0,169,0,999,999,0,73
944010,S.W.I.N.E. HD Remaster,Kite Games,"Assemble Entertainment, WhisperGames",,944,91,0,"50,000 .. 100,000",0,0,0,0,199,999,80,15
1886830,The Legend of The Sacred Stone EX,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",,279,16,0,"50,000 .. 100,000",0,0,0,0,559,799,30,0
1551480,The Girl Who Sees,InterIntellectus NFP,InterIntellectus NFP,,2,0,0,"50,000 .. 100,000",0,0,0,0,899,899,0,0
810040,Swords 'n Magic and Stuff,Kindred Games,Kindred Games,,940,67,0,"50,000 .. 100,000",766,0,766,0,2499,2499,0,5
644610,Drums Hero PC,"Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd",,23,13,0,"50,000 .. 100,000",235,0,353,0,499,499,0,0
1577290,Bonegard,ImperiumGame,Gales Corp.,,4,2,0,"50,000 .. 100,000",0,0,0,0,49,499,90,0
1378290,The Citadel,"doekuramori, Top Hat Studios Inc","doekuramori, Top Hat Studios Inc",,859,82,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,9
80340,Blackwell Unbound,Wadjet Eye Games,Wadjet Eye Games,,617,39,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
639170,Minecraft: Story Mode - Season Two,Telltale Games,Telltale Games,,1382,130,0,"50,000 .. 100,000",489,0,516,0,0,0,0,1
480480,Slash or Die,ClickGames,ClickGames,,216,34,0,"50,000 .. 100,000",215,0,215,0,199,199,0,1
1321680,Hello Neighbor 2,"Eerie Guest, tinyBuild",tinyBuild,,1893,518,0,"50,000 .. 100,000",269,0,269,0,3999,3999,0,37
943980,The logic of the miniature garden,Cabbit,SakuraGame,,432,61,0,"50,000 .. 100,000",146,0,146,0,199,999,80,6
1132190,Coloring Game: Little City,L. Stotch,L. Stotch,,891,55,0,"50,000 .. 100,000",122,0,223,0,0,0,0,5
200990,Geneforge 3,Spiderweb Software,Spiderweb Software,,43,5,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,1
777240,Tren0,Bubble,INDIECN,,212,68,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
354680,Adventures of Bertram Fiddle 1: A Dreadly Business,Rumpus,Chorus Worldwide Games,,419,65,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
578440,冒险村传说（Tales of Legends）,Gemini Stars Games,Gemini Stars Games,,49,60,0,"50,000 .. 100,000",197,0,273,0,99,199,50,1
717610,A Case of Distrust,The Wandering Ben,The Wandering Ben,,434,94,0,"50,000 .. 100,000",153,0,285,0,1499,1499,0,0
680980,HEADLINER,Unbound Creations,Unbound Creations,,664,192,0,"50,000 .. 100,000",111,0,111,0,499,499,0,2
2443360,Zortch,Mutantleg,Mutantleg,,664,14,0,"50,000 .. 100,000",0,0,0,0,499,499,0,3
395160,Toby: The Secret Mine,Lukas Navratil,Lukas Navratil,,456,194,0,"50,000 .. 100,000",69,0,69,0,999,999,0,0
2285570,Immortal Seeker,Ilogin Studio,Ilogin Studio,,353,220,0,"50,000 .. 100,000",0,0,0,0,699,699,0,6
467990,Versus: Battle of the Gladiator,Netker Inc.,Netker Inc.,,307,180,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
569800,LEAVES - The Journey,ZAR 21,Daedalic Entertainment,,458,120,0,"50,000 .. 100,000",522,0,522,0,499,499,0,3
972280,Deep Space Shooter,Altair Game,ValkyrieInitiative,,20,8,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1407420,Milo and the Magpies,Johan Scherft,Second Maze,,2641,38,0,"50,000 .. 100,000",121,0,121,0,199,199,0,3
1056390,Ultra Savage,OneShark,SakuraGame,,337,81,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
606730,Sine Mora EX,"Digital Reality, Grasshopper Manufacture, Gyroscope Games",HandyGames,,364,198,0,"50,000 .. 100,000",0,0,0,0,999,999,0,2
2052270,AI WAR,DAI LIN TAO,DAI LIN TAO,,0,1,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
351100,Niffelheim,Ellada Games,Ellada Games,,1603,625,0,"50,000 .. 100,000",249,0,328,0,1999,1999,0,6
515260,Virtual Rides 3 - Funfair Simulator,Pixelsplit Simulations,"Pixelsplit Simulations, Pixelsplit",,711,92,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,0
355070,TDP5 Arena 3D,Javelin OÜ,Javelin OÜ,,104,120,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
461510,Tears of Avia,CooCooSqueaky Games,PQube,,44,40,0,"50,000 .. 100,000",0,0,0,0,374,1499,75,0
1264740,Lucid Dream,sizrit,sizrit,,855,75,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
240970,Half Minute Hero: The Second Coming,Opus,Marvelous,,503,45,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
1483110,Alien AI,GridSky Software,GridSky Software,,9,8,0,"50,000 .. 100,000",0,0,0,0,499,999,50,0
244690,Face Noir,Mad Orange,Phoenix Online Publishing,,207,111,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
1220930,Metaphobia,Digital Mosaic Games,Digital Mosaic Games,,361,61,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
240620,Wanderlust Adventures,Yeti Trunk,Chucklefish,,147,102,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
397430,Zoombinis,TERC,Viva Media,,974,69,0,"50,000 .. 100,000",0,0,0,0,999,999,0,17
317040,Strife: Veteran Edition,Rogue Entertainment,Nightdive Studios,,516,59,0,"50,000 .. 100,000",2,0,2,0,999,999,0,1
1452830,Disc Space,Vadim Slyusarev,Vadim Slyusarev,,453,83,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
584800,Civil War: Battle of Petersburg,Cult Software,Cult Software,,171,39,0,"50,000 .. 100,000",240,0,270,0,99,99,0,0
392820,Wild Island Quest,NLB project,NLB project,,171,153,0,"50,000 .. 100,000",202,0,202,0,299,299,0,0
441830,I am Setsuna,Tokyo RPG Factory,Square Enix,,1141,442,0,"50,000 .. 100,000",675,0,1013,0,3999,3999,0,6
46570,Grotesque Tactics 2 – Dungeons and Donuts,Silent Dreams,Headup Publishing,,122,119,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
42850,Arsenal of Democracy: A Hearts of Iron Game,BL-Logic,Paradox Interactive,,296,52,0,"50,000 .. 100,000",0,0,0,0,999,999,0,30
2128480,StafferCase: a psychic mystery adventure,Team Tetrapod,Team Tetrapod,,1370,48,0,"50,000 .. 100,000",0,0,0,0,1199,1199,0,4
1203710,UnMetal,@unepic_fran,Versus Evil,,2160,148,0,"50,000 .. 100,000",127,0,242,0,1999,1999,0,8
1388310,Tumbled,Phantom Projekts,Phantom Projekts,,2,1,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
444280,Alice's Patchwork,Creobit,8Floor,,220,41,0,"50,000 .. 100,000",262,0,262,0,299,299,0,4
1449920,GRUNND,SEKTAHOUSE,SEKTAHOUSE,,27,8,0,"50,000 .. 100,000",0,0,0,0,749,1499,50,0
1564620,Dungeonman,Dungeonman Studios,Dungeonman Studios,,0,1,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
289500,UFO: Aftershock,ALTAR Interactive,Fulqrum Publishing,,159,49,0,"50,000 .. 100,000",6,0,6,0,399,399,0,5
452440,Flowers -Le volume sur printemps-,Innocent Grey,JAST USA,,1524,84,0,"50,000 .. 100,000",102,0,102,0,1999,1999,0,7
1292880,Hit Zero: Chronos,ZHANG FAN,SHEN JIAWEI,,40,15,0,"50,000 .. 100,000",0,0,0,0,99,99,0,1
1893620,Circadian Dice,Shuffle Up Games,Shuffle Up Games,,492,25,0,"50,000 .. 100,000",0,0,0,0,599,599,0,14
2230650,TEVI,"CreSpirit, GemaYue, Ein Lee","CreSpirit, Neverland Entertainment",,2094,235,0,"50,000 .. 100,000",0,0,0,0,2999,2999,0,108
1573720,Agatha Christie - Hercule Poirot: The First Cases,Blazing Griffin,Microids,,653,197,0,"50,000 .. 100,000",84,0,84,0,1999,1999,0,22
1457920,VITATIO 3,ColloseusX,Phat Phrog Studios,,1,1,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
949290,Winkeltje: The Little Shop,Sassybot,Sassybot,,1377,156,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,21
866540,VR Flush,Brudingo Broductions,Brudingo Broductions,,733,36,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1605950,SpaceShips,水华宝箱,水华宝箱,,4,2,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
650090,VeeR VR:VR Video and Movie Platform,Velocious Technologies,Velocious Technologies,,120,29,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
376310,Otherland MMO,Drago Entertainment,Game OL GmbH,,277,406,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1408220,破坏效应,"9xgame, xStudios.net",9xgame,,34,11,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1530750,EVERSLAUGHT,MobX GmbH,MobX GmbH,,230,123,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,0
323460,Raiden IV: OverKill,"Moss Co., Ltd.","H2 Interactive Co., Ltd.",,480,93,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
1980590,Revans,Format lib: /s,Format lib: /s,,23,13,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
1816300,HARVESTELLA,Square Enix,Square Enix,,1550,428,0,"50,000 .. 100,000",1036,0,1554,0,5999,5999,0,53
304580,CITYCONOMY: Service for your City,Nano Games sp. z o.o.,astragon Entertainment,,199,205,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,5
1449320,Alfred Hitchcock - Vertigo,Pendulo Studios,Microids,,414,101,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,5
337270,Ostrich Island,MeDungeon Ltd.,MeDungeon Ltd.,,227,42,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
1141550,CUCKOLD SIMULATOR: Life as a Beta Male Cuck,Team SNEED,Team SNEED,,1631,116,0,"50,000 .. 100,000",450,0,641,0,395,395,0,2
416060,Westboro,Chernov Vyacheslav,,,205,90,0,"50,000 .. 100,000",0,0,0,0,67,399,83,1
828900,The Stillness of the Wind,Memory of God / Lambic Studios,Fellow Traveller,,1008,353,0,"50,000 .. 100,000",248,0,248,0,194,1299,85,1
1156990,Return to Shironagasu Island,HYOGO ONIMUSHI,TABINOMICHI,,2752,139,0,"50,000 .. 100,000",616,0,616,0,249,499,50,23
542690,Mahsung Deluxe,EnsenaSoft,EnsenaSoft,,32,43,0,"50,000 .. 100,000",227,0,227,0,99,99,0,0
1153130,Wurroom,Michael Rfdshir,Michael Rfdshir,,585,41,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
287310,Re-Volt,Acclaim Studios Teesside,"H2 Interactive Co., Ltd.",,1002,88,0,"50,000 .. 100,000",0,0,0,0,599,599,0,11
2476330,Guilty Me,HKGamesStudio,HKGamesStudio,,36,9,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
438600,Soccer Manager,Soccer Manager Ltd,Soccer Manager Ltd,,139,82,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
607380,Fences 3,Stardock,Stardock,,411,319,0,"50,000 .. 100,000",30,0,1,0,0,0,0,4
1170080,Foretales,Alkemi,Dear Villagers,,660,100,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,13
573490,Interstellar Transport Company,MT Worlds,MT Worlds,,265,119,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,0
897410,Esports Life Tycoon,U-Play Online,,,310,178,0,"50,000 .. 100,000",956,0,956,0,1199,1999,40,4
1207850,Project RTD: Random Tower Defense PvP,NGELGAMES,NGELGAMES,,449,458,0,"50,000 .. 100,000",50,0,50,0,0,0,0,2
320330,Earthworms,All Those Moments,"Ultimate Games S.A., Art Games Studio S.A.",,136,35,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
343560,Bob Was Hungry,Shorebound Studios,Shorebound Studios,,540,73,0,"50,000 .. 100,000",864,0,864,0,999,999,0,0
1983970,Affogato,Befun Studio,Spiral Up Games,,782,132,0,"50,000 .. 100,000",12,0,12,0,1699,1699,0,6
628070,Romance of the Three Kingdoms XI with Power Up Kit,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,2713,220,0,"50,000 .. 100,000",4480,0,8948,0,3999,3999,0,759
280720,Imagine Earth,Serious Bros.,Serious Bros.,,686,160,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,2
211900,Conquest of Elysium 3,Illwinter Game Design,Illwinter Game Design,,254,62,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
651470,Onirim - Solitaire Card Game,InPatience,InPatience,,183,37,0,"50,000 .. 100,000",0,0,0,0,0,0,0,4
399890,The Secret Order 2: Masked Intent,Sunward Games,Artifex Mundi,,360,90,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
758690,Occupy Mars: The Game,▲ Pyramid Games,PlayWay S.A.,,1301,474,0,"50,000 .. 100,000",19,0,19,0,2499,2499,0,226
1922010,Breachers,Triangle Factory,Triangle Factory,,948,124,0,"50,000 .. 100,000",0,0,0,0,1949,2999,35,28
448850,Overload,"Revival Productions, LLC","Revival Productions, LLC",,1762,108,0,"50,000 .. 100,000",0,0,0,0,2999,2999,0,13
536750,BoomTown! Deluxe,Ish Games,Conglomerate 5,,194,45,0,"50,000 .. 100,000",297,0,297,0,49,99,51,2
365660,OlliOlli2: Welcome to Olliwood,Roll7,Devolver Digital,,488,94,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
697610,Idle Bouncer,Upturn Games,Upturn Games,,321,53,0,"50,000 .. 100,000",0,0,0,0,0,0,0,46
1124090,告死天使之言 Death angel,我妻寒十,冷笑黑妖,,315,79,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
2337690,Battle Tanks: Arena,SP GAMES,SP GAMES,,3,1,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
324510,Boundless,"Monumental, LLC","Monumental, LLC",,1925,788,0,"50,000 .. 100,000",138,0,177,0,3999,3999,0,52
311870,Super Trench Attack!,Retro Army Limited,paulstephendavis,,1160,110,0,"50,000 .. 100,000",322,0,288,0,499,499,0,0
